Flowable,Class,SectorProducedBy,SectorConsumedBy,SectorSourceName,Context,Location,LocationSystem,FlowAmount,Unit,FlowType,Year,MeasureofSpread,Spread,DistributionType,Min,Max,DataReliability,TemporalCorrelation,GeographicalCorrelation,TechnologicalCorrelation,DataCollection,MetaSources,FlowUUID,ProducedBySectorType,ConsumedBySectorType,AttributionSources,SourceName
Food Waste,Other,111219,5622192,NAICS_2012_Code,,"=""00000""",FIPS,781472.8518059194,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111219,624210,NAICS_2012_Code,,"=""00000""",FIPS,1445272.1853862372,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,115112,NAICS_2012_Code,,"=""00000""",FIPS,4609.204385191894,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,221320,NAICS_2012_Code,,"=""00000""",FIPS,66301.63231006803,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,311119,NAICS_2012_Code,,"=""00000""",FIPS,32264.43069634326,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,324110,NAICS_2012_Code,,"=""00000""",FIPS,32618.98487981956,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,5622121,NAICS_2012_Code,,"=""00000""",FIPS,625433.5796521924,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,562213,NAICS_2012_Code,,"=""00000""",FIPS,133844.2042623031,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,5622191,NAICS_2012_Code,,"=""00000""",FIPS,93247.75025426678,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,5622192,NAICS_2012_Code,,"=""00000""",FIPS,45914.7667601808,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111310,624210,NAICS_2012_Code,,"=""00000""",FIPS,84915.72694257375,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,115112,NAICS_2012_Code,,"=""00000""",FIPS,2407.0174039520048,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,221320,NAICS_2012_Code,,"=""00000""",FIPS,34624.01957992499,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,311119,NAICS_2012_Code,,"=""00000""",FIPS,16849.121827664032,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,324110,NAICS_2012_Code,,"=""00000""",FIPS,17034.277012583418,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,5622121,NAICS_2012_Code,,"=""00000""",FIPS,326613.7461977951,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,562213,NAICS_2012_Code,,"=""00000""",FIPS,69896.08230706783,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,5622191,NAICS_2012_Code,,"=""00000""",FIPS,48695.81363379824,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,5622192,NAICS_2012_Code,,"=""00000""",FIPS,23977.59644706035,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111320,624210,NAICS_2012_Code,,"=""00000""",FIPS,44344.6667881927,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,115112,NAICS_2012_Code,,"=""00000""",FIPS,39095.23069842967,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,221320,NAICS_2012_Code,,"=""00000""",FIPS,562369.856969719,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,311119,NAICS_2012_Code,,"=""00000""",FIPS,273666.6148890077,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,324110,NAICS_2012_Code,,"=""00000""",FIPS,276673.9403273484,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,5622121,NAICS_2012_Code,,"=""00000""",FIPS,5304922.073233072,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,562213,NAICS_2012_Code,,"=""00000""",FIPS,1135265.3529736307,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,5622191,NAICS_2012_Code,,"=""00000""",FIPS,790926.5902836156,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,5622192,NAICS_2012_Code,,"=""00000""",FIPS,389448.6442651263,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111331,624210,NAICS_2012_Code,,"=""00000""",FIPS,720254.4424826081,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,115112,NAICS_2012_Code,,"=""00000""",FIPS,29991.540828075835,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,221320,NAICS_2012_Code,,"=""00000""",FIPS,431416.77960386005,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,311119,NAICS_2012_Code,,"=""00000""",FIPS,209940.78579653084,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,324110,NAICS_2012_Code,,"=""00000""",FIPS,212247.82739869054,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,5622121,NAICS_2012_Code,,"=""00000""",FIPS,4069621.386209675,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,562213,NAICS_2012_Code,,"=""00000""",FIPS,870908.2048152791,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,5622191,NAICS_2012_Code,,"=""00000""",FIPS,606751.9413679958,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,5622192,NAICS_2012_Code,,"=""00000""",FIPS,298761.8874796785,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111332,624210,NAICS_2012_Code,,"=""00000""",FIPS,552536.4637172433,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,115112,NAICS_2012_Code,,"=""00000""",FIPS,29755.517955204512,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,221320,NAICS_2012_Code,,"=""00000""",FIPS,428021.6813556342,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,311119,NAICS_2012_Code,,"=""00000""",FIPS,208288.6256864316,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,324110,NAICS_2012_Code,,"=""00000""",FIPS,210577.51168298582,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,5622121,NAICS_2012_Code,,"=""00000""",FIPS,4037594.8979215976,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,562213,NAICS_2012_Code,,"=""00000""",FIPS,864054.4636992081,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,5622191,NAICS_2012_Code,,"=""00000""",FIPS,601977.0170937529,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,5622192,NAICS_2012_Code,,"=""00000""",FIPS,296410.73655376805,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111333,624210,NAICS_2012_Code,,"=""00000""",FIPS,548188.1961747294,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,115112,NAICS_2012_Code,,"=""00000""",FIPS,21207.746863243643,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,221320,NAICS_2012_Code,,"=""00000""",FIPS,305065.28180204314,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,311119,NAICS_2012_Code,,"=""00000""",FIPS,148454.2280427055,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,324110,NAICS_2012_Code,,"=""00000""",FIPS,150085.59318603194,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,5622121,NAICS_2012_Code,,"=""00000""",FIPS,2877728.1128278296,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,562213,NAICS_2012_Code,,"=""00000""",FIPS,615840.3416057288,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,5622191,NAICS_2012_Code,,"=""00000""",FIPS,429049.03269485215,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,5622192,NAICS_2012_Code,,"=""00000""",FIPS,211261.7860607732,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111334,624210,NAICS_2012_Code,,"=""00000""",FIPS,390711.951826681,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,115112,NAICS_2012_Code,,"=""00000""",FIPS,22096.731692780995,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,221320,NAICS_2012_Code,,"=""00000""",FIPS,317852.98665769584,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,311119,NAICS_2012_Code,,"=""00000""",FIPS,154677.12184946696,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,324110,NAICS_2012_Code,,"=""00000""",FIPS,156376.87044121933,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,5622121,NAICS_2012_Code,,"=""00000""",FIPS,2998356.5158512057,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,562213,NAICS_2012_Code,,"=""00000""",FIPS,641655.093386525,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,5622191,NAICS_2012_Code,,"=""00000""",FIPS,447033.87963087705,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,5622192,NAICS_2012_Code,,"=""00000""",FIPS,220117.44263193375,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111335,624210,NAICS_2012_Code,,"=""00000""",FIPS,407089.78772469604,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,115112,NAICS_2012_Code,,"=""00000""",FIPS,8439.637264742298,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,221320,NAICS_2012_Code,,"=""00000""",FIPS,121400.93603898537,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,311119,NAICS_2012_Code,,"=""00000""",FIPS,59077.460853196084,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,324110,NAICS_2012_Code,,"=""00000""",FIPS,59726.66371971473,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1145193.856538878,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,562213,NAICS_2012_Code,,"=""00000""",FIPS,245074.08211078597,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,5622191,NAICS_2012_Code,,"=""00000""",FIPS,170740.35389440187,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,5622192,NAICS_2012_Code,,"=""00000""",FIPS,84071.77121416367,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111336,624210,NAICS_2012_Code,,"=""00000""",FIPS,155484.0865312139,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,115112,NAICS_2012_Code,,"=""00000""",FIPS,33547.480146225236,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,221320,NAICS_2012_Code,,"=""00000""",FIPS,482567.59902647074,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,311119,NAICS_2012_Code,,"=""00000""",FIPS,234832.36102357667,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,324110,NAICS_2012_Code,,"=""00000""",FIPS,237412.93641944017,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,5622121,NAICS_2012_Code,,"=""00000""",FIPS,4552134.998303179,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,562213,NAICS_2012_Code,,"=""00000""",FIPS,974167.2119384637,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,5622191,NAICS_2012_Code,,"=""00000""",FIPS,678691.3291120952,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,5622192,NAICS_2012_Code,,"=""00000""",FIPS,334184.51376432064,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111339,624210,NAICS_2012_Code,,"=""00000""",FIPS,618047.8073093034,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,115112,NAICS_2012_Code,,"=""00000""",FIPS,11919.674954170961,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,221320,NAICS_2012_Code,,"=""00000""",FIPS,171459.9397253823,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,311119,NAICS_2012_Code,,"=""00000""",FIPS,83437.72467919675,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,324110,NAICS_2012_Code,,"=""00000""",FIPS,84354.62275259451,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,5622121,NAICS_2012_Code,,"=""00000""",FIPS,1617408.20147366,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,562213,NAICS_2012_Code,,"=""00000""",FIPS,346129.02270765684,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,5622191,NAICS_2012_Code,,"=""00000""",FIPS,241144.19330361256,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
Food Waste,Other,111411,5622192,NAICS_2012_Code,,"=""00000""",FIPS,118738.30050501075,kg,WASTE_FLOW,2018,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CalRecycle_WasteCharacterization.employment,,I,,EPA_FactsAndFigures,CNHW_national_2018.facts_and_figures
