FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType
1009878,Methane,air,461830,kg,5,W,Subpart
1009878,Nitrous Oxide,air,1,kg,5,W,Subpart
1009887,Carbon Dioxide,air,13351500,kg,2,C,Subpart
1009887,Methane,air,450,kg,2,C,Subpart
1009887,Methane,air,66118060,kg,5,FF,Subpart
1009887,Nitrous Oxide,air,81,kg,2,C,Subpart
1009888,Sulfur Hexafluoride,air,490.877,kg,5,DD,Subpart
1009889,Carbon Dioxide,air,8355700,kg,2,C,Subpart
1009889,Carbon Dioxide,air,16700,kg,5,W,Subpart
1009889,Methane,air,160,kg,2,C,Subpart
1009889,Methane,air,579660,kg,5,W,Subpart
1009889,Nitrous Oxide,air,16,kg,2,C,Subpart
1009890,Carbon Dioxide,air,163435100,kg,5,W,Subpart
1009890,Methane,air,3473510,kg,5,W,Subpart
1009890,Nitrous Oxide,air,1249,kg,5,W,Subpart
1009894,Sulfur Hexafluoride,air,2481.602,kg,5,DD,Subpart
1009895,Methane,air,15187390,kg,5,FF,Subpart
1009901,Carbon Dioxide,air,77844700,kg,2,C,Subpart
1009901,Carbon Dioxide,air,6300,kg,5,W,Subpart
1009901,Methane,air,1470,kg,2,C,Subpart
1009901,Methane,air,220270,kg,5,W,Subpart
1009901,Nitrous Oxide,air,147,kg,2,C,Subpart
1009907,Carbon Dioxide,air,101439600,kg,5,W,Subpart
1009907,Methane,air,3681580,kg,5,W,Subpart
1009907,Nitrous Oxide,air,697,kg,5,W,Subpart
1009916,Carbon Dioxide,air,89711400,kg,2,C,Subpart
1009916,Carbon Dioxide,air,3600,kg,5,W,Subpart
1009916,Methane,air,1700,kg,2,C,Subpart
1009916,Methane,air,1006860,kg,5,W,Subpart
1009916,Nitrous Oxide,air,170,kg,2,C,Subpart
1009917,Sulfur Hexafluoride,air,1923.094,kg,5,DD,Subpart
1009920,Methane,air,571000,kg,5,FF,Subpart
1009922,Carbon Dioxide,air,19968500,kg,2,C,Subpart
1009922,Carbon Dioxide,air,1651600,kg,5,W,Subpart
1009922,Methane,air,380,kg,2,C,Subpart
1009922,Methane,air,2192100,kg,5,W,Subpart
1009922,Nitrous Oxide,air,39,kg,2,C,Subpart
1009922,Nitrous Oxide,air,3,kg,5,W,Subpart
1009925,Biogenic CO2,air,2400500,kg,5,C,Subpart
1009925,Methane,air,140,kg,2,C,Subpart
1009925,Methane,air,1405540,kg,5,HH,Subpart
1009925,Nitrous Oxide,air,29,kg,2,C,Subpart
1009927,Sulfur Hexafluoride,air,640.5,kg,5,T,Subpart
1009928,Carbon Dioxide,air,4810400,kg,5,C,Subpart
1009928,FC-3283/FC-8270 (Perfluorotripropylamine),air,500,kg,5,I,Subpart
1009928,HFC-23,air,20.4,kg,5,I,Subpart
1009928,HFE-569sf2 (HFE-7200) Chemical blend,air,34,kg,5,I,Subpart
1009928,Methane,air,90,kg,5,C,Subpart
1009928,Nitrogen Triflouride,air,0.1,kg,5,I,Subpart
1009928,Nitrous Oxide,air,9,kg,5,C,Subpart
1009928,Nitrous Oxide,air,705,kg,5,I,Subpart
1009928,PFC C-1418,air,0.3,kg,5,I,Subpart
1009928,PFC-116 (Perfluoroethane),air,94.3,kg,5,I,Subpart
1009928,PFC-14 (Perfluoromethane),air,187.5,kg,5,I,Subpart
1009928,PFC-218 (Perfluoropropane),air,184.1,kg,5,I,Subpart
1009930,Methane,air,1057440,kg,5,TT,Subpart
1009932,Carbon Dioxide,air,43300,kg,5,W,Subpart
1009932,Methane,air,2708780,kg,5,W,Subpart
1009944,Carbon Dioxide,air,57398700,kg,2,C,Subpart
1009944,Methane,air,1080,kg,2,C,Subpart
1009944,Nitrous Oxide,air,108,kg,2,C,Subpart
1009948,Methane,air,21453220,kg,5,FF,Subpart
1009949,Carbon Dioxide,air,3004100,kg,2,C,Subpart
1009949,Carbon Dioxide,air,900,kg,5,W,Subpart
1009949,Methane,air,60,kg,2,C,Subpart
1009949,Methane,air,49270,kg,5,W,Subpart
1009949,Nitrous Oxide,air,6,kg,2,C,Subpart
1009951,Carbon Dioxide,air,4100000,kg,5,C,Subpart
1009951,HFC-23,air,224.2,kg,5,I,Subpart
1009951,Methane,air,80,kg,5,C,Subpart
1009951,Nitrogen Triflouride,air,43.9,kg,5,I,Subpart
1009951,Nitrous Oxide,air,8,kg,5,C,Subpart
1009951,Nitrous Oxide,air,922,kg,5,I,Subpart
1009951,PFC C-1418,air,0.6,kg,5,I,Subpart
1009951,PFC-116 (Perfluoroethane),air,397.1,kg,5,I,Subpart
1009951,PFC-14 (Perfluoromethane),air,269.3,kg,5,I,Subpart
1009951,Sulfur Hexafluoride,air,228.8,kg,5,I,Subpart
1009955,Carbon Dioxide,air,2948500,kg,2,C,Subpart
1009955,Methane,air,50,kg,2,C,Subpart
1009955,Methane,air,40750,kg,5,W,Subpart
1009955,Nitrous Oxide,air,5,kg,2,C,Subpart
1009956,Carbon Dioxide,air,45430800,kg,5,W,Subpart
1009956,Methane,air,91770,kg,5,W,Subpart
1009956,Nitrous Oxide,air,33,kg,5,W,Subpart
1009971,Sulfur Hexafluoride,air,847.9,kg,5,DD,Subpart
1009982,Carbon Dioxide,air,5378000,kg,2,C,Subpart
1009982,Fully fluorinated GHGs,air,635.5,kg,5,I,Subpart
1009982,HFC-23,air,445.4,kg,5,I,Subpart
1009982,Methane,air,100,kg,2,C,Subpart
1009982,Nitrogen Triflouride,air,110,kg,5,I,Subpart
1009982,Nitrous Oxide,air,10,kg,2,C,Subpart
1009982,Nitrous Oxide,air,9060,kg,5,I,Subpart
1009982,PFC C-1418,air,5.2,kg,5,I,Subpart
1009982,PFC-116 (Perfluoroethane),air,2634.3,kg,5,I,Subpart
1009982,PFC-14 (Perfluoromethane),air,1586.9,kg,5,I,Subpart
1009982,Sulfur Hexafluoride,air,265.3,kg,5,I,Subpart
1009988,Carbon Dioxide,air,7616700,kg,2,C,Subpart
1009988,Carbon Dioxide,air,2100,kg,5,W,Subpart
1009988,Methane,air,160,kg,2,C,Subpart
1009988,Methane,air,181200,kg,5,W,Subpart
1009988,Nitrous Oxide,air,17,kg,2,C,Subpart
1009991,Carbon Dioxide,air,11858700,kg,2,C,Subpart
1009991,Carbon Dioxide,air,12100,kg,5,W,Subpart
1009991,Methane,air,220,kg,2,C,Subpart
1009991,Methane,air,784550,kg,5,W,Subpart
1009991,Nitrous Oxide,air,22,kg,2,C,Subpart
1009993,Carbon Dioxide,air,62431000,kg,2,C,Subpart
1009993,Methane,air,1180,kg,2,C,Subpart
1009993,Nitrous Oxide,air,118,kg,2,C,Subpart
1010002,Carbon Dioxide,air,31240400,kg,5,W,Subpart
1010002,Methane,air,114840,kg,5,W,Subpart
1010002,Nitrous Oxide,air,54,kg,5,W,Subpart
1010003,Carbon Dioxide,air,61153200,kg,5,C,Subpart
1010003,Methane,air,1150,kg,5,C,Subpart
1010003,Nitrous Oxide,air,115,kg,5,C,Subpart
1010005,Carbon Dioxide,air,4853900,kg,2,C,Subpart
1010005,Fully fluorinated GHGs,air,402,kg,5,I,Subpart
1010005,HFC-23,air,310.4,kg,5,I,Subpart
1010005,HFC-32,air,1.2,kg,5,I,Subpart
1010005,Methane,air,220,kg,2,C,Subpart
1010005,Nitrogen Triflouride,air,10.6,kg,5,I,Subpart
1010005,Nitrous Oxide,air,44,kg,2,C,Subpart
1010005,Nitrous Oxide,air,11670,kg,5,I,Subpart
1010005,PFC C-1418,air,14.4,kg,5,I,Subpart
1010005,PFC-116 (Perfluoroethane),air,466.6,kg,5,I,Subpart
1010005,PFC-14 (Perfluoromethane),air,1274,kg,5,I,Subpart
1010005,PFC-318 (Perfluorocyclobutane),air,45,kg,5,I,Subpart
1010005,Sulfur Hexafluoride,air,252.5,kg,5,I,Subpart
1010020,Carbon Dioxide,air,17064900,kg,2,C,Subpart
1010020,Carbon Dioxide,air,1107300,kg,5,W,Subpart
1010020,Methane,air,330,kg,2,C,Subpart
1010020,Methane,air,235480,kg,5,W,Subpart
1010020,Nitrous Oxide,air,34,kg,2,C,Subpart
1010020,Nitrous Oxide,air,20,kg,5,W,Subpart
1010026,Carbon Dioxide,air,8102700,kg,2,C,Subpart
1010026,Methane,air,150,kg,2,C,Subpart
1010026,Methane,air,40810,kg,5,II,Subpart
1010026,Nitrous Oxide,air,15,kg,2,C,Subpart
1010032,Carbon Dioxide,air,6277700,kg,2,C,Subpart
1010032,Carbon Dioxide,air,16031400,kg,5,W,Subpart
1010032,Methane,air,110,kg,2,C,Subpart
1010032,Methane,air,23790,kg,5,W,Subpart
1010032,Nitrous Oxide,air,11,kg,2,C,Subpart
1010032,Nitrous Oxide,air,3,kg,5,W,Subpart
1010033,Carbon Dioxide,air,2771700,kg,4.986903345,C,Subpart
1010033,Fully fluorinated GHGs,air,30.9,kg,5,I,Subpart
1010033,HFC-23,air,20.7,kg,5,I,Subpart
1010033,Methane,air,50,kg,5,C,Subpart
1010033,Nitrous Oxide,air,5,kg,5,C,Subpart
1010033,Nitrous Oxide,air,294,kg,5,I,Subpart
1010033,PFC C-1418,air,0.2,kg,5,I,Subpart
1010033,PFC-116 (Perfluoroethane),air,18.1,kg,5,I,Subpart
1010033,PFC-14 (Perfluoromethane),air,177.2,kg,5,I,Subpart
1010033,Sulfur Hexafluoride,air,1754.9,kg,5,I,Subpart
1010034,Carbon Dioxide,air,19340300,kg,2,C,Subpart
1010034,Methane,air,1870,kg,2,C,Subpart
1010034,Nitrous Oxide,air,271,kg,2,C,Subpart
1010040,Methane,air,4493950,kg,5,FF,Subpart
1010046,Carbon Dioxide,air,6030500,kg,2,C,Subpart
1010046,Methane,air,110,kg,2,C,Subpart
1010046,Methane,air,902600,kg,5,II,Subpart
1010046,Nitrous Oxide,air,11,kg,2,C,Subpart
1010049,Sulfur Hexafluoride,air,547.848,kg,5,DD,Subpart
1010057,Methane,air,9406450,kg,5,FF,Subpart
1010060,Carbon Dioxide,air,28115700,kg,2,C,Subpart
1010060,Carbon Dioxide,air,9200700,kg,5,W,Subpart
1010060,Methane,air,550,kg,2,C,Subpart
1010060,Methane,air,157250,kg,5,W,Subpart
1010060,Nitrous Oxide,air,58,kg,2,C,Subpart
1010060,Nitrous Oxide,air,161,kg,5,W,Subpart
1010064,Carbon Dioxide,air,14660300,kg,2,C,Subpart
1010064,Carbon Dioxide,air,3200,kg,5,W,Subpart
1010064,Methane,air,300,kg,2,C,Subpart
1010064,Methane,air,419750,kg,5,W,Subpart
1010064,Nitrous Oxide,air,36,kg,2,C,Subpart
1010066,Carbon Dioxide,air,7510500,kg,2,C,Subpart
1010066,Fully fluorinated GHGs,air,475,kg,5,I,Subpart
1010066,HFC-23,air,534.3,kg,5,I,Subpart
1010066,HFC-32,air,7.2,kg,5,I,Subpart
1010066,HFC-41,air,16.7,kg,5,I,Subpart
1010066,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",air,145.2,kg,5,I,Subpart
1010066,Methane,air,140,kg,2,C,Subpart
1010066,Nitrogen Triflouride,air,1005.5,kg,5,I,Subpart
1010066,Nitrous Oxide,air,14,kg,2,C,Subpart
1010066,Nitrous Oxide,air,4410,kg,5,I,Subpart
1010066,PFC C-1418,air,7.6,kg,5,I,Subpart
1010066,PFC-116 (Perfluoroethane),air,362.1,kg,5,I,Subpart
1010066,PFC-14 (Perfluoromethane),air,2741,kg,5,I,Subpart
1010066,PFC-318 (Perfluorocyclobutane),air,63.5,kg,5,I,Subpart
1010066,"Perfluorobuta-1,3-diene",air,13.2,kg,5,I,Subpart
1010066,Sulfur Hexafluoride,air,263.3,kg,5,I,Subpart
1010067,Carbon Dioxide,air,10438600,kg,2,C,Subpart
1010067,Fully fluorinated GHGs,air,80,kg,5,I,Subpart
1010067,HFC-23,air,573.7,kg,5,I,Subpart
1010067,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",air,27,kg,5,I,Subpart
1010067,Methane,air,200,kg,2,C,Subpart
1010067,Nitrogen Triflouride,air,251,kg,5,I,Subpart
1010067,Nitrous Oxide,air,20,kg,2,C,Subpart
1010067,Nitrous Oxide,air,1783,kg,5,I,Subpart
1010067,PFC C-1418,air,11.1,kg,5,I,Subpart
1010067,PFC-116 (Perfluoroethane),air,2512.6,kg,5,I,Subpart
1010067,PFC-14 (Perfluoromethane),air,5914.3,kg,5,I,Subpart
1010067,PFC-318 (Perfluorocyclobutane),air,135.8,kg,5,I,Subpart
1010067,Sulfur Hexafluoride,air,654.6,kg,5,I,Subpart
1010076,Sulfur Hexafluoride,air,54.522,kg,5,DD,Subpart
1010082,Sulfur Hexafluoride,air,107.365,kg,5,DD,Subpart
1010083,Carbon Dioxide,air,12387000,kg,2,C,Subpart
1010083,FC-3283/FC-8270 (Perfluorotripropylamine),air,90,kg,5,I,Subpart
1010083,Fully fluorinated GHGs,air,0.7,kg,5,I,Subpart
1010083,HFC-23,air,920,kg,5,I,Subpart
1010083,HFC-32,air,3.7,kg,5,I,Subpart
1010083,HFC-41,air,22,kg,5,I,Subpart
1010083,HFE-449s1 (HFE-7100) Chemical blend,air,0.2,kg,5,I,Subpart
1010083,HFE-569sf2 (HFE-7200) Chemical blend,air,43,kg,5,I,Subpart
1010083,Methane,air,230,kg,2,C,Subpart
1010083,Nitrogen Triflouride,air,720,kg,5,I,Subpart
1010083,Nitrous Oxide,air,23,kg,2,C,Subpart
1010083,Nitrous Oxide,air,1990,kg,5,I,Subpart
1010083,PFC C-1418,air,6,kg,5,I,Subpart
1010083,PFC-116 (Perfluoroethane),air,890,kg,5,I,Subpart
1010083,PFC-14 (Perfluoromethane),air,5650,kg,5,I,Subpart
1010083,PFC-318 (Perfluorocyclobutane),air,29,kg,5,I,Subpart
1010083,Perfluorocarbons (PFCs),air,23,kg,5,I,Subpart
1010083,Sulfur Hexafluoride,air,545,kg,5,I,Subpart
1010084,Carbon Dioxide,air,4914100,kg,5,W,Subpart
1010084,Methane,air,467950,kg,5,W,Subpart
1010084,Nitrous Oxide,air,8,kg,5,W,Subpart
1010104,Carbon Dioxide,air,6011400,kg,2,C,Subpart
1010104,Methane,air,110,kg,2,C,Subpart
1010104,Methane,air,873240,kg,5,II,Subpart
1010104,Nitrous Oxide,air,11,kg,2,C,Subpart
1010106,Methane,air,7230280,kg,5,FF,Subpart
1010109,Carbon Dioxide,air,40278800,kg,2,C,Subpart
1010109,Methane,air,760,kg,2,C,Subpart
1010109,Nitrous Oxide,air,76,kg,2,C,Subpart
1010110,Methane,air,847540,kg,5,TT,Subpart
1010111,Methane,air,6616500,kg,5,FF,Subpart
1010112,Methane,air,3936700,kg,5,TT,Subpart
1010117,Carbon Dioxide,air,36131700,kg,5,W,Subpart
1010117,Methane,air,125970,kg,5,W,Subpart
1010117,Nitrous Oxide,air,14,kg,5,W,Subpart
1010118,Carbon Dioxide,air,61106900,kg,2,C,Subpart
1010118,Carbon Dioxide,air,9525000,kg,5,W,Subpart
1010118,Methane,air,1150,kg,2,C,Subpart
1010118,Methane,air,53550,kg,5,W,Subpart
1010118,Nitrous Oxide,air,115,kg,2,C,Subpart
1010118,Nitrous Oxide,air,2,kg,5,W,Subpart
1010119,Carbon Dioxide,air,110025600,kg,2,C,Subpart
1010119,Carbon Dioxide,air,68109900,kg,5,W,Subpart
1010119,Methane,air,2070,kg,2,C,Subpart
1010119,Methane,air,142490,kg,5,W,Subpart
1010119,Nitrous Oxide,air,207,kg,2,C,Subpart
1010119,Nitrous Oxide,air,5,kg,5,W,Subpart
1010120,Carbon Dioxide,air,22159000,kg,2,C,Subpart
1010120,Carbon Dioxide,air,48855400,kg,5,W,Subpart
1010120,Methane,air,420,kg,2,C,Subpart
1010120,Methane,air,34880,kg,5,W,Subpart
1010120,Nitrous Oxide,air,42,kg,2,C,Subpart
1010120,Nitrous Oxide,air,20,kg,5,W,Subpart
1010121,Sulfur Hexafluoride,air,498.089,kg,5,DD,Subpart
1010125,Methane,air,2352940,kg,5,FF,Subpart
1010127,Methane,air,1362470,kg,5,TT,Subpart
1010128,Methane,air,565550,kg,5,TT,Subpart
1010134,Carbon Dioxide,air,5217900,kg,2,C,Subpart
1010134,FC-3283/FC-8270 (Perfluorotripropylamine),air,5,kg,5,I,Subpart
1010134,Fully fluorinated GHGs,air,98,kg,5,I,Subpart
1010134,HFC-23,air,187,kg,5,I,Subpart
1010134,Methane,air,100,kg,2,C,Subpart
1010134,Nitrous Oxide,air,11,kg,2,C,Subpart
1010134,Nitrous Oxide,air,896,kg,5,I,Subpart
1010134,PFC C-1418,air,2,kg,5,I,Subpart
1010134,PFC-116 (Perfluoroethane),air,1665,kg,5,I,Subpart
1010134,PFC-14 (Perfluoromethane),air,3030,kg,5,I,Subpart
1010134,PFC-218 (Perfluoropropane),air,853,kg,5,I,Subpart
1010134,Sulfur Hexafluoride,air,94,kg,5,I,Subpart
1010139,Carbon Dioxide,air,12375700,kg,5,C,Subpart
1010139,Fully fluorinated GHGs,air,480.4,kg,5,I,Subpart
1010139,HFC-23,air,351,kg,5,I,Subpart
1010139,HFC-32,air,3.3,kg,5,I,Subpart
1010139,HFC-41,air,1.3,kg,5,I,Subpart
1010139,Methane,air,230,kg,5,C,Subpart
1010139,Nitrogen Triflouride,air,326.1,kg,5,I,Subpart
1010139,Nitrous Oxide,air,23,kg,5,C,Subpart
1010139,Nitrous Oxide,air,38390,kg,5,I,Subpart
1010139,PFC C-1418,air,5.9,kg,5,I,Subpart
1010139,PFC-116 (Perfluoroethane),air,1025.9,kg,5,I,Subpart
1010139,PFC-14 (Perfluoromethane),air,1996.2,kg,5,I,Subpart
1010139,PFC-218 (Perfluoropropane),air,1652.7,kg,5,I,Subpart
1010139,PFC-318 (Perfluorocyclobutane),air,73.9,kg,5,I,Subpart
1010139,"Perfluorobuta-1,3-diene",air,33.3,kg,5,I,Subpart
1010139,Sulfur Hexafluoride,air,670,kg,5,I,Subpart
1010141,Carbon Dioxide,air,124900,kg,2,C,Subpart
1010141,HFC-23,air,753,kg,5,I,Subpart
1010141,HFC-41,air,108,kg,5,I,Subpart
1010141,"HFE-7300 (1,1,1,2,2,3,4,5,5,5-decafluoro-3-methoxy-4-trifluoromethyl-pentane)",air,3059,kg,5,I,Subpart
1010141,"HFE-7500 (3-ethoxy-1,1,1,2,3,4,4,5,5,6,6,6-dodecafluoro-2-trifluoromethyl-hexane)",air,70,kg,5,I,Subpart
1010141,Nitrogen Triflouride,air,961,kg,5,I,Subpart
1010141,Nitrous Oxide,air,28160,kg,5,I,Subpart
1010141,PFC C-1418,air,12,kg,5,I,Subpart
1010141,PFC-116 (Perfluoroethane),air,254,kg,5,I,Subpart
1010141,PFC-14 (Perfluoromethane),air,2722.9,kg,5,I,Subpart
1010141,PFC-318 (Perfluorocyclobutane),air,525,kg,5,I,Subpart
1010141,"Perfluorobuta-1,3-diene",air,8,kg,5,I,Subpart
1010141,Sulfur Hexafluoride,air,284,kg,5,I,Subpart
1010144,Sulfur Hexafluoride,air,323.275,kg,5,DD,Subpart
1010145,Carbon Dioxide,air,3081800,kg,2,C,Subpart
1010145,Carbon Dioxide,air,154720,kg,5,T,Subpart
1010145,HFC-134a,air,3972,kg,5,T,Subpart
1010145,Methane,air,60,kg,2,C,Subpart
1010145,Nitrous Oxide,air,6,kg,2,C,Subpart
